match_id,Home_Goals,Home_Shots_on_Goal,Home_Shots_off_Goal,Home_Fouls_Committed,Home_Yellow_Red_Cards,Home_Crosses,Home_Corner_Kicks,Home_Possessions,Away_Goals,Away_Shots_on_Goal,Away_Shots_off_Goal,Away_Fouls_Committed,Away_Yellow_Red_Cards,Away_Crosses,Away_Corner_Kicks,Away_Possessions
492473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
